movieName,differenceFrequency,rating
As Good As It Gets,9,4
As Good As It Gets,7,5
As Good As It Gets,30,5
As Good As It Gets,2,5
As Good As It Gets,3,5
As Good As It Gets,3,2
As Good As It Gets,37,4
As Good As It Gets,3,4
As Good As It Gets,4,4
As Good As It Gets,8,5
As Good As It Gets,0,5
As Good As It Gets,-1,5
As Good As It Gets,3,5
As Good As It Gets,7,5
As Good As It Gets,2,4
As Good As It Gets,3,5
As Good As It Gets,4,4
As Good As It Gets,0,5
As Good As It Gets,16,5
As Good As It Gets,5,2
As Good As It Gets,4,5
As Good As It Gets,3,5
As Good As It Gets,0,5
As Good As It Gets,43,5
As Good As It Gets,14,5
As Good As It Gets,5,4
As Good As It Gets,10,4
As Good As It Gets,3,5
As Good As It Gets,17,4
As Good As It Gets,3,4
As Good As It Gets,84,5
As Good As It Gets,24,5
As Good As It Gets,6,5
As Good As It Gets,10,5
As Good As It Gets,3,5
As Good As It Gets,46,5
As Good As It Gets,7,5
As Good As It Gets,12,5
As Good As It Gets,0,5
As Good As It Gets,4,4
As Good As It Gets,4,5
As Good As It Gets,19,4
As Good As It Gets,7,3
As Good As It Gets,17,5
As Good As It Gets,7,5
As Good As It Gets,9,4
As Good As It Gets,2,5
As Good As It Gets,5,5
As Good As It Gets,18,4
As Good As It Gets,2,5
As Good As It Gets,2,5
As Good As It Gets,4,5
As Good As It Gets,21,5
As Good As It Gets,9,5
As Good As It Gets,0,4
As Good As It Gets,8,5
As Good As It Gets,4,4
As Good As It Gets,14,5
As Good As It Gets,3,5
As Good As It Gets,7,5
As Good As It Gets,10,5
As Good As It Gets,9,5
As Good As It Gets,35,5
As Good As It Gets,5,5
As Good As It Gets,7,4
As Good As It Gets,37,5
As Good As It Gets,24,4
As Good As It Gets,6,3
As Good As It Gets,6,5
As Good As It Gets,11,5
As Good As It Gets,14,1
As Good As It Gets,19,3
As Good As It Gets,6,5
As Good As It Gets,10,5
As Good As It Gets,17,5
As Good As It Gets,5,5
As Good As It Gets,2,4
As Good As It Gets,4,5
As Good As It Gets,55,5
As Good As It Gets,9,5
As Good As It Gets,47,5
As Good As It Gets,31,5
As Good As It Gets,25,5
As Good As It Gets,1,5
As Good As It Gets,4,5
As Good As It Gets,2,5
As Good As It Gets,22,5
As Good As It Gets,4,5
As Good As It Gets,8,4
As Good As It Gets,14,5
As Good As It Gets,48,5
As Good As It Gets,10,5
As Good As It Gets,14,5
As Good As It Gets,10,5
As Good As It Gets,3,4
As Good As It Gets,4,5
As Good As It Gets,15,5
As Good As It Gets,7,5
As Good As It Gets,20,5
As Good As It Gets,6,5
As Good As It Gets,4,5
As Good As It Gets,2,5
As Good As It Gets,7,5
As Good As It Gets,13,5
As Good As It Gets,15,4
As Good As It Gets,4,5
As Good As It Gets,8,5
As Good As It Gets,6,4
As Good As It Gets,26,5
As Good As It Gets,4,5
As Good As It Gets,8,5
The Spanish Prisoner,31,3
The Spanish Prisoner,3,4
The Spanish Prisoner,3,2
The Spanish Prisoner,22,4
The Spanish Prisoner,21,5
The Spanish Prisoner,6,1
The Spanish Prisoner,39,4
The Spanish Prisoner,9,4
The Spanish Prisoner,17,4
The Spanish Prisoner,11,4
The Spanish Prisoner,2,3
The Spanish Prisoner,71,4
The Spanish Prisoner,12,5
The Spanish Prisoner,29,5
The Spanish Prisoner,10,3
The Spanish Prisoner,37,5
The Spanish Prisoner,4,3
The Spanish Prisoner,6,5
The Spanish Prisoner,39,4
The Spanish Prisoner,11,4
The Spanish Prisoner,6,3
The Spanish Prisoner,36,4
The Spanish Prisoner,19,5
The Spanish Prisoner,15,4
The Spanish Prisoner,6,1
The Spanish Prisoner,24,4
The Spanish Prisoner,6,1
The Spanish Prisoner,27,5
The Spanish Prisoner,14,3
The Spanish Prisoner,11,4
The Spanish Prisoner,3,1
The Spanish Prisoner,2,5
The Spanish Prisoner,17,4
The Spanish Prisoner,18,5
The Spanish Prisoner,4,4
The Spanish Prisoner,26,5
The Spanish Prisoner,7,4
The Spanish Prisoner,33,3
The Spanish Prisoner,30,3
The Spanish Prisoner,2,1
The Spanish Prisoner,4,5
The Spanish Prisoner,10,4
The Spanish Prisoner,2,4
The Spanish Prisoner,4,4
The Spanish Prisoner,30,4
The Spanish Prisoner,12,5
The Spanish Prisoner,54,5
The Spanish Prisoner,14,1
The Spanish Prisoner,31,1
The Spanish Prisoner,50,4
The Spanish Prisoner,38,1
The Spanish Prisoner,7,5
The Spanish Prisoner,8,4
The Spanish Prisoner,11,4
The Spanish Prisoner,6,4
The Spanish Prisoner,8,1
The Spanish Prisoner,1,5
The Spanish Prisoner,1,1
The Spanish Prisoner,67,5
The Spanish Prisoner,2,2
The Spanish Prisoner,11,1
The Spanish Prisoner,6,5
The Spanish Prisoner,13,1
The Spanish Prisoner,15,4
The Spanish Prisoner,4,4
The Spanish Prisoner,-2,4
The Spanish Prisoner,10,1
The Spanish Prisoner,10,5
The Spanish Prisoner,5,5
The Spanish Prisoner,6,5
The Spanish Prisoner,9,2
The Spanish Prisoner,11,5
The Governess,7,3
The Governess,4,4
The Governess,59,1
The Governess,4,5
The Governess,17,4
The Governess,41,5
The Governess,22,4
The Governess,37,4
The Governess,1,3
The Governess,26,1
The Governess,25,3
The Governess,7,4
The Governess,14,4
The Governess,14,4
The Governess,15,5
The Governess,10,4
The Governess,39,4
The Governess,30,5
The Governess,3,3
The Governess,18,4
The Governess,48,4
The Governess,41,4
The Governess,23,2
The Governess,41,4
The Governess,18,5
The Governess,15,3
The Governess,3,5
The Governess,0,5
The Governess,2,5
The Governess,8,1
The Governess,36,3
The Governess,33,3
Henry Fool,37,5
Henry Fool,3,1
Henry Fool,14,4
Henry Fool,5,2
Henry Fool,11,2
Henry Fool,46,5
Henry Fool,55,5
Henry Fool,18,1
Henry Fool,6,3
Henry Fool,15,4
Henry Fool,25,4
Henry Fool,45,5
Henry Fool,19,5
Henry Fool,2,1
Henry Fool,40,4
Henry Fool,20,4
Henry Fool,10,3
Henry Fool,8,3
Henry Fool,20,3
Henry Fool,8,4
Henry Fool,16,1
Henry Fool,12,5
Henry Fool,15,4
Henry Fool,13,2
Henry Fool,16,4
Money Train,10,5
Money Train,1,2
Money Train,17,4
Money Train,4,5
Money Train,1,5
Money Train,5,4
Money Train,0,5
Money Train,8,4
Money Train,13,5
Money Train,5,5
Money Train,2,4
Money Train,5,1
Money Train,2,5
Money Train,11,5
Money Train,4,1
Money Train,10,4
Money Train,10,4
Money Train,7,2
Money Train,11,1
Money Train,11,4
Money Train,1,3
Thunderheart,2,5
Thunderheart,4,5
Thunderheart,31,4
Thunderheart,23,5
Thunderheart,8,4
Thunderheart,2,5
Thunderheart,2,5
Thunderheart,18,3
Thunderheart,2,5
Thunderheart,20,5
Thunderheart,7,5
Thunderheart,5,5
Thunderheart,15,4
Thunderheart,17,4
Thunderheart,4,5
Thunderheart,21,5
Thunderheart,3,5
Thunderheart,26,5
Thunderheart,2,5
Thunderheart,4,5
Thunderheart,18,5
Thunderheart,-4,5
Thunderheart,20,5
Thunderheart,9,5
Thunderheart,12,5
Thunderheart,4,5
Thunderheart,7,5
Thunderheart,16,3
Thunderheart,6,5
Thunderheart,10,5
Thunderheart,10,5
Thunderheart,5,3
Thunderheart,14,5
Thunderheart,32,5
Thunderheart,12,5
Thunderheart,9,5
Thunderheart,2,5
Thunderheart,4,5
Thunderheart,3,5
Thunderheart,15,4
Thunderheart,25,5
Thunderheart,2,5
Thunderheart,22,5
Thunderheart,27,5
Thunderheart,7,5
Thunderheart,6,5
Thunderheart,11,5
Thunderheart,17,5
Thunderheart,5,5
Thunderheart,29,4
Thunderheart,7,5
Thunderheart,3,5
Thunderheart,13,5
Thunderheart,6,5
Thunderheart,14,5
Thunderheart,15,4
Thunderheart,10,5
Thunderheart,6,5
Thunderheart,3,5
Thunderheart,16,5
Thunderheart,-2,5
Thunderheart,21,4
Thunderheart,22,5
Thunderheart,1,5
Thunderheart,9,5
Thunderheart,4,5
Thunderheart,23,4
Thunderheart,-1,5
Thunderheart,6,5
Thunderheart,2,5
Thunderheart,21,5
Thunderheart,6,5
Thunderheart,9,5
Thunderheart,8,5
Thunderheart,28,5
Thunderheart,7,4
Dance With Me,8,5
Dance With Me,4,5
Dance With Me,4,5
Dance With Me,6,5
Dance With Me,11,5
Dance With Me,3,5
Dance With Me,5,4
Dance With Me,3,5
Dance With Me,-1,3
Dance With Me,10,4
Dance With Me,13,5
Dance With Me,4,5
Dance With Me,4,5
Dance With Me,9,5
Dance With Me,6,5
Dance With Me,5,5
Dance With Me,1,3
Dance With Me,5,5
Dance With Me,10,4
Dance With Me,6,4
Dance With Me,11,5
Dance With Me,12,1
Dance With Me,4,5
Dance With Me,5,5
Dance With Me,2,5
Dance With Me,23,4
Dance With Me,9,3
Dance With Me,5,5
Dance With Me,28,4
Dance With Me,9,5
Dance With Me,5,4
Dance With Me,2,5
Dance With Me,32,3
Dance With Me,2,5
Dance With Me,21,3
Dance With Me,33,5
Dance With Me,12,3
Dance With Me,17,5
Dance With Me,2,3
Dance With Me,41,5
Dance With Me,7,5
Dance With Me,3,5
Dance With Me,7,5
Dance With Me,10,3
Dance With Me,3,5
Dance With Me,13,4
Dance With Me,7,5
Dance With Me,15,5
Dance With Me,24,4
Dance With Me,11,3
Full of Life,10,5
Full of Life,12,5
Full of Life,0,4
Full of Life,4,5
Full of Life,4,5
OLIVER,40,5
OLIVER,7,5
OLIVER,5,5
OLIVER,3,5
OLIVER,23,3
OLIVER,2,5
OLIVER,0,5
OLIVER,14,5
OLIVER,9,5
OLIVER,33,5
OLIVER,12,5
OLIVER,23,5
OLIVER,4,5
OLIVER,1,1
OLIVER,11,5
OLIVER,12,5
OLIVER,11,5
OLIVER,8,5
OLIVER,5,5
OLIVER,11,5
OLIVER,4,5
OLIVER,26,5
OLIVER,1,5
OLIVER,23,4
OLIVER,32,5
OLIVER,3,5
OLIVER,19,4
OLIVER,4,5
OLIVER,0,5
OLIVER,8,5
OLIVER,14,5
OLIVER,14,4
OLIVER,6,3
OLIVER,3,5
OLIVER,11,5
OLIVER,5,1
OLIVER,-1,4
OLIVER,23,5
OLIVER,6,5
OLIVER,0,5
OLIVER,2,5
OLIVER,2,5
OLIVER,3,5
OLIVER,7,2
OLIVER,10,5
OLIVER,25,5
OLIVER,7,5
OLIVER,2,5
OLIVER,14,5
OLIVER,6,3
OLIVER,8,4
OLIVER,12,5
OLIVER,7,5
OLIVER,2,5
OLIVER,10,5
OLIVER,4,5
OLIVER,16,5
OLIVER,4,1
OLIVER,13,5
OLIVER,7,3
OLIVER,6,5
OLIVER,9,5
OLIVER,1,4
OLIVER,26,3
OLIVER,13,5
OLIVER,15,4
OLIVER,9,4
OLIVER,41,5
OLIVER,17,5
OLIVER,20,3
OLIVER,2,4
OLIVER,4,5
OLIVER,3,5
OLIVER,-2,1
OLIVER,10,5
OLIVER,6,5
OLIVER,1,5
OLIVER,9,5
OLIVER,3,5
OLIVER,4,4
OLIVER,3,5
OLIVER,6,5
OLIVER,15,5
OLIVER,5,4
OLIVER,6,5
OLIVER,0,3
OLIVER,17,5
OLIVER,1,4
OLIVER,5,5
OLIVER,7,5
OLIVER,2,5
OLIVER,6,5
OLIVER,6,2
OLIVER,5,5
OLIVER,4,5
OLIVER,22,4
OLIVER,3,3
OLIVER,5,5
OLIVER,6,3
OLIVER,11,5
OLIVER,6,5
OLIVER,9,5
OLIVER,16,4
OLIVER,4,5
OLIVER,23,5
OLIVER,2,5
OLIVER,2,4
OLIVER,19,5
OLIVER,10,3
OLIVER,4,5
OLIVER,16,5
OLIVER,22,5
OLIVER,2,3
OLIVER,17,5
OLIVER,8,5
OLIVER,18,3
OLIVER,24,5
OLIVER,-2,5
OLIVER,22,5
OLIVER,0,3
OLIVER,3,4
OLIVER,36,5
OLIVER,28,5
OLIVER,5,3
OLIVER,25,5
OLIVER,5,4
OLIVER,5,5
OLIVER,47,1
OLIVER,6,3
OLIVER,13,5
Desperate Measures,2,4
Desperate Measures,2,5
Desperate Measures,19,4
Desperate Measures,26,2
Desperate Measures,14,5
Desperate Measures,0,4
Desperate Measures,5,4
Desperate Measures,13,2
Desperate Measures,1,5
Desperate Measures,9,5
Desperate Measures,16,4
Desperate Measures,9,4
Desperate Measures,31,4
Desperate Measures,17,3
Desperate Measures,15,2
Desperate Measures,11,5
Desperate Measures,33,4
Desperate Measures,3,5
Desperate Measures,2,5
Desperate Measures,15,3
Desperate Measures,26,1
Desperate Measures,20,3
Desperate Measures,9,5
Desperate Measures,23,2
Desperate Measures,4,5
Desperate Measures,18,3
Desperate Measures,9,4
Desperate Measures,8,5
Lawrence of Arabia,13,2
Lawrence of Arabia,3,5
Lawrence of Arabia,2,5
Lawrence of Arabia,22,5
Lawrence of Arabia,16,5
Lawrence of Arabia,47,5
Lawrence of Arabia,13,5
Lawrence of Arabia,21,5
Lawrence of Arabia,11,5
Lawrence of Arabia,16,5
Lawrence of Arabia,10,5
Lawrence of Arabia,9,5
Lawrence of Arabia,1,5
Lawrence of Arabia,28,5
Lawrence of Arabia,13,5
Lawrence of Arabia,23,5
Lawrence of Arabia,18,5
Lawrence of Arabia,26,5
Lawrence of Arabia,6,5
Lawrence of Arabia,5,5
Lawrence of Arabia,40,5
Lawrence of Arabia,9,5
Lawrence of Arabia,6,5
Lawrence of Arabia,2,5
Lawrence of Arabia,25,5
Lawrence of Arabia,49,5
Lawrence of Arabia,27,5
Lawrence of Arabia,14,5
Lawrence of Arabia,9,4
Lawrence of Arabia,9,5
Lawrence of Arabia,6,5
Lawrence of Arabia,17,5
Lawrence of Arabia,22,5
Lawrence of Arabia,21,5
Lawrence of Arabia,5,5
Lawrence of Arabia,13,5
Lawrence of Arabia,3,5
Lawrence of Arabia,83,5
Lawrence of Arabia,45,5
Lawrence of Arabia,19,5
Lawrence of Arabia,11,5
Lawrence of Arabia,13,4
Lawrence of Arabia,10,5
Lawrence of Arabia,24,4
Lawrence of Arabia,5,5
Lawrence of Arabia,23,4
Lawrence of Arabia,37,5
Lawrence of Arabia,2,5
Lawrence of Arabia,24,5
Lawrence of Arabia,8,5
Lawrence of Arabia,23,5
Lawrence of Arabia,18,5
Lawrence of Arabia,14,5
Lawrence of Arabia,5,5
Lawrence of Arabia,123,5
Lawrence of Arabia,16,5
Lawrence of Arabia,15,5
Lawrence of Arabia,18,5
Lawrence of Arabia,44,5
Lawrence of Arabia,8,5
Lawrence of Arabia,5,5
Lawrence of Arabia,19,4
Lawrence of Arabia,12,5
Lawrence of Arabia,35,5
Lawrence of Arabia,9,5
Lawrence of Arabia,1,5
Lawrence of Arabia,9,5
Lawrence of Arabia,27,5
Lawrence of Arabia,42,5
Lawrence of Arabia,16,5
Lawrence of Arabia,15,5
Lawrence of Arabia,40,5
Lawrence of Arabia,19,5
Lawrence of Arabia,28,5
Lawrence of Arabia,3,5
Lawrence of Arabia,27,5
Lawrence of Arabia,4,5
Lawrence of Arabia,62,5
Lawrence of Arabia,32,5
Lawrence of Arabia,4,5
Lawrence of Arabia,38,5
Lawrence of Arabia,12,5
Lawrence of Arabia,19,5
Lawrence of Arabia,7,5
Lawrence of Arabia,29,5
Lawrence of Arabia,45,5
Lawrence of Arabia,2,5
Lawrence of Arabia,22,5
Lawrence of Arabia,30,5
Lawrence of Arabia,10,5
Lawrence of Arabia,21,5
Lawrence of Arabia,6,5
Lawrence of Arabia,16,5
Lawrence of Arabia,4,5
Lawrence of Arabia,25,5
Lawrence of Arabia,12,4
Lawrence of Arabia,28,5
Lawrence of Arabia,13,5
Lawrence of Arabia,43,5
Lawrence of Arabia,10,5
Lawrence of Arabia,18,5
Lawrence of Arabia,4,4
Lawrence of Arabia,12,4
Lawrence of Arabia,22,5
Lawrence of Arabia,64,5
Lawrence of Arabia,31,5
Lawrence of Arabia,2,5
Lawrence of Arabia,4,5
Lawrence of Arabia,0,5
Lawrence of Arabia,11,5
Lawrence of Arabia,6,5
Lawrence of Arabia,9,5
Lawrence of Arabia,3,5
Lawrence of Arabia,3,5
Lawrence of Arabia,17,5
Lawrence of Arabia,4,5
Lawrence of Arabia,7,5
Lawrence of Arabia,8,5
Lawrence of Arabia,29,5
Lawrence of Arabia,13,5
Lawrence of Arabia,2,5
Lawrence of Arabia,14,5
Lawrence of Arabia,9,5
Lawrence of Arabia,5,5
Lawrence of Arabia,60,5
Lawrence of Arabia,11,5
Lawrence of Arabia,5,5
Lawrence of Arabia,71,5
Lawrence of Arabia,24,3
Lawrence of Arabia,29,5
Lawrence of Arabia,8,5
Lawrence of Arabia,7,5
Lawrence of Arabia,1,5
Lawrence of Arabia,11,5
Lawrence of Arabia,23,5
Lawrence of Arabia,12,5
Lawrence of Arabia,12,4
Lawrence of Arabia,29,5
Lawrence of Arabia,17,5
Lawrence of Arabia,31,5
Lawrence of Arabia,37,5
Lawrence of Arabia,14,5
Lawrence of Arabia,19,5
Lawrence of Arabia,1,5
Lawrence of Arabia,3,5
Lawrence of Arabia,69,5
Lawrence of Arabia,22,5
Lawrence of Arabia,12,5
Lawrence of Arabia,6,5
Lawrence of Arabia,2,5
Lawrence of Arabia,23,5
Lawrence of Arabia,7,5
Lawrence of Arabia,3,5
Lawrence of Arabia,33,5
Lawrence of Arabia,47,5
Lawrence of Arabia,9,5
Lawrence of Arabia,2,5
Lawrence of Arabia,14,4
Lawrence of Arabia,15,5
Lawrence of Arabia,5,5
Lawrence of Arabia,36,3
Lawrence of Arabia,8,5
Lawrence of Arabia,5,5
Lawrence of Arabia,12,5
Lawrence of Arabia,5,5
Lawrence of Arabia,5,5
Lawrence of Arabia,23,5
Lawrence of Arabia,14,5
Lawrence of Arabia,3,5
Lawrence of Arabia,22,5
Lawrence of Arabia,1,5
Lawrence of Arabia,20,5
Lawrence of Arabia,7,5
Lawrence of Arabia,24,5
Lawrence of Arabia,90,5
Lawrence of Arabia,11,5
Lawrence of Arabia,48,5
Lawrence of Arabia,15,5
Lawrence of Arabia,2,5
Lawrence of Arabia,6,5
Lawrence of Arabia,51,5
Lawrence of Arabia,30,5
Lawrence of Arabia,11,5
Lawrence of Arabia,42,5
Lawrence of Arabia,37,5
Lawrence of Arabia,41,4
Lawrence of Arabia,9,5
Lawrence of Arabia,13,4
Lawrence of Arabia,34,5
Lawrence of Arabia,24,5
Lawrence of Arabia,13,5
Lawrence of Arabia,12,5
Lawrence of Arabia,4,5
Lawrence of Arabia,1,5
Lawrence of Arabia,17,4
Lawrence of Arabia,37,5
Lawrence of Arabia,37,5
Lawrence of Arabia,5,5
Lawrence of Arabia,22,5
Lawrence of Arabia,-3,5
Lawrence of Arabia,8,5
Lawrence of Arabia,17,5
Lawrence of Arabia,5,5
Lawrence of Arabia,3,3
Lawrence of Arabia,12,5
Lawrence of Arabia,12,5
Lawrence of Arabia,16,5
Lawrence of Arabia,27,5
Lawrence of Arabia,33,5
Lawrence of Arabia,34,5
Lawrence of Arabia,31,5
Lawrence of Arabia,14,5
Lawrence of Arabia,34,4
Lawrence of Arabia,62,5
Lawrence of Arabia,19,4
Lawrence of Arabia,14,5
Lawrence of Arabia,26,5
Lawrence of Arabia,18,5
Lawrence of Arabia,1,2
Lawrence of Arabia,29,5
Lawrence of Arabia,15,5
Lawrence of Arabia,25,5
1776,37,5
1776,27,2
1776,1,2
1776,14,5
1776,9,5
1776,1,5
1776,12,5
1776,32,5
1776,26,4
1776,21,2
1776,16,4
1776,3,4
1776,17,5
1776,8,5
1776,5,5
1776,9,5
1776,10,5
1776,8,5
1776,6,2
1776,27,5
1776,6,3
1776,94,5
1776,10,1
1776,1,5
1776,4,5
1776,8,5
1776,23,5
1776,12,5
1776,8,5
1776,29,4
1776,8,4
1776,5,5
1776,47,5
1776,9,5
1776,32,5
1776,4,5
1776,3,5
1776,11,5
1776,8,5
1776,20,4
1776,30,5
1776,10,5
1776,6,5
1776,4,5
1776,5,5
1776,24,5
1776,3,5
1776,6,5
1776,35,1
1776,20,5
1776,8,5
1776,0,5
1776,3,5
1776,10,5
1776,21,5
1776,24,5
1776,15,5
1776,22,5
1776,10,5
1776,25,5
1776,5,5
1776,4,5
1776,8,5
1776,9,5
1776,63,5
1776,8,5
1776,3,5
1776,25,5
1776,8,5
1776,5,5
1776,10,5
1776,13,4
1776,20,5
1776,44,3
1776,16,4
1776,10,4
1776,10,5
1776,2,5
1776,4,5
1776,6,5
1776,4,4
1776,11,5
1776,17,5
1776,11,5
1776,9,4
1776,6,5
1776,27,5
1776,1,5
1776,0,5
1776,15,5
1776,6,5
1776,10,5
1776,2,5
1776,43,5
1776,6,4
1776,9,5
1776,34,5
1776,39,3
1776,3,5
1776,11,5
1776,9,4
1776,18,5
1776,4,5
1776,33,5
1776,6,5
1776,22,5
1776,13,5
1776,12,5
1776,10,5
1776,10,5
1776,55,5
1776,16,5
1776,15,5
1776,5,5
1776,8,5
1776,9,5
1776,32,5
1776,4,5
1776,17,5
1776,12,5
1776,6,5
1776,5,5
1776,21,4
1776,33,5
1776,7,4
1776,3,5
1776,40,5
1776,11,4
1776,14,5
1776,3,5
1776,32,5
1776,6,4
1776,11,5
1776,3,5
1776,15,5
1776,3,5
1776,5,5
1776,32,4
1776,13,5
1776,6,3
1776,10,5
1776,1,4
1776,6,5
1776,3,5
1776,18,4
1776,7,5
1776,2,5
1776,10,5
1776,13,5
1776,5,5
1776,25,4
1776,4,5
1776,0,5
1776,19,5
1776,14,5
1776,56,3
1776,32,5
1776,28,5
1776,5,5
1776,3,5
1776,50,5
1776,4,4
1776,7,5
1776,50,5
1776,2,5
1776,13,4
1776,14,2
1776,22,5
1776,33,5
1776,6,5
1776,15,5
1776,29,4
